HITId,Expiration,AssignmentId,WorkerId,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.img1,Input.img2,Input.img3,Input.img4,Input.img5,Input.img6,Input.img7,Input.img8,Input.img9,Input.img10,Input.img11,Input.img12,Input.sentence,Answer.Prolific,Answer.sent,Answer.trust,Answer.trust2,Answer.trust3,Answer.trust4,Answer.trust5,Answer.trust6,Answer.trust7,Answer.trust8,Answer.trust9,Answer.trust10,Answer.trust11,Answer.trust12
3LOJFQ4BOXFMZNS1K0I83VYGM3TKDW,Sat Jun 19 11:04:18 PDT 2021,30H4UDGLT2IT0STO0NRL7M30M0NPMJ,A3FPBLKQZ3U2WP,Sat Jun 12 11:19:51 PDT 2021,Sat Jun 12 11:29:16 PDT 2021,Tue Jun 15 11:29:16 PDT 2021,Sun Jun 13 04:16:53 PDT 2021,,,565,100% (26/26),100% (26/26),100% (26/26),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MG-dd06-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CR-dd02-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd02-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-CR-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd12-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,A3FPBLKQZ3U2WP,black,yes,yes,yes,no,no,no,no,yes,no,no,no,no
3LOJFQ4BOXFMZNS1K0I83VYGM3TKDW,Sat Jun 19 11:04:18 PDT 2021,338JKRMM26Z0LAMBK7TBPM696SRHAP,AKQAI78JTXXC9,Sat Jun 12 11:24:14 PDT 2021,Sat Jun 12 11:40:43 PDT 2021,Tue Jun 15 11:40:43 PDT 2021,Sun Jun 13 04:16:53 PDT 2021,,,989,100% (75/75),100% (75/75),100% (75/75),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MG-dd06-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CR-dd02-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd02-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-CR-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd12-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,AKQAI78JTXXC9,black,no,no,no,no,no,no,yes,no,no,no,yes,yes
3LOJFQ4BOXFMZNS1K0I83VYGM3TKDW,Sat Jun 19 11:04:18 PDT 2021,3ATTHHXXWAOCDI5O1Z3A96IM7QIIXQ,ABEU56A0TRZ7S,Sat Jun 12 11:30:22 PDT 2021,Sat Jun 12 11:32:32 PDT 2021,Tue Jun 15 11:32:32 PDT 2021,Sun Jun 13 04:16:53 PDT 2021,,,130,100% (2/2),100% (2/2),100% (2/2),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MG-dd06-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CR-dd02-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd02-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-CR-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd12-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,ABEU56A0TRZ7S,black,no,no,no,no,no,no,no,yes,yes,yes,no,no
3LOJFQ4BOXFMZNS1K0I83VYGM3TKDW,Sat Jun 19 11:04:18 PDT 2021,3UJ1CZ6IZHPS5DOA05ETLPXPNPCS5K,A3793VLP22D3L0,Sat Jun 12 11:35:21 PDT 2021,Sat Jun 12 11:52:39 PDT 2021,Tue Jun 15 11:52:39 PDT 2021,Sun Jun 13 04:16:54 PDT 2021,,,1038,100% (50/50),100% (50/50),100% (50/50),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MG-dd06-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CR-dd02-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd02-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-CR-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd12-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,A3793VLP22D3L0,black,yes,yes,no,no,yes,yes,no,yes,no,yes,no,yes
3LOJFQ4BOXFMZNS1K0I83VYGM3TKDW,Sat Jun 19 11:04:18 PDT 2021,3YW4XOSQKQL9W8FVON7HX02WW6R1UQ,A3VWWG2A0T60HZ,Sat Jun 12 11:31:02 PDT 2021,Sat Jun 12 11:55:08 PDT 2021,Tue Jun 15 11:55:08 PDT 2021,Sun Jun 13 04:16:53 PDT 2021,,,1446,100% (16/16),100% (16/16),100% (16/16),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CR-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MG-dd06-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CR-dd02-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd02-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-CR-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd12-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,A3VWWG2A0T60HZ,black,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
3A3KKYU7P3HGYHSVM70EAWF5IOUMWC,Sat Jun 19 11:04:15 PDT 2021,374TNBHA8BVEULJHJ3UL1MGH06JQYX,AM9YI94ZYRU8J,Sat Jun 12 11:08:44 PDT 2021,Sat Jun 12 11:09:43 PDT 2021,Tue Jun 15 11:09:43 PDT 2021,Sun Jun 13 04:16:54 PDT 2021,,,59,100% (2/2),100% (2/2),100% (2/2),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa01-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,AM9YI94ZYRU8J,black,yes,no,no,no,no,no,no,no,yes,yes,yes,no
3A3KKYU7P3HGYHSVM70EAWF5IOUMWC,Sat Jun 19 11:04:15 PDT 2021,3FIJLY1B6U4NUI17E0N8CWJRPZIFP9,A1198W1SPF1R4,Sat Jun 12 11:31:40 PDT 2021,Sat Jun 12 11:49:10 PDT 2021,Tue Jun 15 11:49:10 PDT 2021,Sun Jun 13 04:16:53 PDT 2021,,,1050,100% (23/23),100% (12/12),100% (12/12),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa01-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,A1198W1SPF1R4,black,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no
3A3KKYU7P3HGYHSVM70EAWF5IOUMWC,Sat Jun 19 11:04:15 PDT 2021,3MB8LZR5BFT8JJENNJLYBS2CSL0LKL,AKSJ3C5O3V9RB,Sat Jun 12 11:37:53 PDT 2021,Sat Jun 12 12:00:48 PDT 2021,Tue Jun 15 12:00:48 PDT 2021,Sun Jun 13 04:16:54 PDT 2021,,,1375,100% (33/33),100% (18/18),100% (18/18),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa01-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,AKSJ3C5O3V9RB,black,yes,no,no,no,no,no,no,no,no,no,yes,no
3A3KKYU7P3HGYHSVM70EAWF5IOUMWC,Sat Jun 19 11:04:15 PDT 2021,3PZDLQMM0TLKZZGRL0MV8DQVHCVC25,A3793VLP22D3L0,Sat Jun 12 11:27:04 PDT 2021,Sat Jun 12 11:47:27 PDT 2021,Tue Jun 15 11:47:27 PDT 2021,Sun Jun 13 04:16:54 PDT 2021,,,1223,100% (50/50),100% (50/50),100% (50/50),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa01-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,A3793VLP22D3L0,black,yes,no,no,yes,yes,yes,yes,no,yes,no,no,yes
3A3KKYU7P3HGYHSVM70EAWF5IOUMWC,Sat Jun 19 11:04:15 PDT 2021,3T3IWE1XG6NIDZKN9X7MT5O2L46QTD,A3AA4D0OCBRP2B,Sat Jun 12 11:20:35 PDT 2021,Sat Jun 12 11:21:58 PDT 2021,Tue Jun 15 11:21:58 PDT 2021,Sun Jun 13 04:16:54 PDT 2021,,,83,100% (6/6),100% (6/6),100% (6/6),https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-MG-dd06-gr00-pa03-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-MB-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PD-CL-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MG-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PB-CL-dd06-gr00-pa01-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0.png,https://raw.githubusercontent.com/data-stories/chart-experiment/refactoring/selected-charts-resized/PP-MB-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0.png,The television has a black screen,A3AA4D0OCBRP2B,BLACK,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes
